Fund Name,Category,Subcategory,Company Name,Sector,P/E Ratio,% of Assets,ISIN,Scheme Code
Franklin India Focused Equity Dir,solution-oriented,Solution: Children - Debt,HDFC Life,Financial,,2.49,INF090I01IW2,118564
Franklin India Focused Equity Dir,solution-oriented,Solution: Children - Debt,KEI,Industrials,54.61,2.34,INF090I01IW2,118564
Franklin India Focused Equity Dir,solution-oriented,Solution: Children - Debt,SBI,Financial,11.6,2.23,INF090I01IW2,118564
Franklin India Focused Equity Dir,solution-oriented,Solution: Children - Debt,Delhivery,Industrials,248.9,2.13,INF090I01IW2,118564
Franklin India Focused Equity Dir,solution-oriented,Solution: Children - Debt,Hindustan Unilever,Consumer Staples,34.1,2.06,INF090I01IW2,118564
Franklin India Focused Equity Dir,solution-oriented,Solution: Children - Debt,Shriram Finance,Financial,24.57,1.94,INF090I01IW2,118564
Franklin India Focused Equity Dir,solution-oriented,Solution: Children - Debt,APL Apollo Tubes,Industrials,41.19,1.48,INF090I01IW2,118564
Franklin India Focused Equity Dir,solution-oriented,Solution: Children - Debt,Hindustan Aero,Industrials,32.53,1.48,INF090I01IW2,118564
Franklin India Focused Equity Dir,solution-oriented,Solution: Children - Debt,Apollo Hospitals,Healthcare,63.81,1.46,INF090I01IW2,118564
Franklin India Focused Equity Dir,solution-oriented,Solution: Children - Debt,Tata Power,Energy & Utilities,32.01,1.43,INF090I01IW2,118564
Franklin India Focused Equity Dir,solution-oriented,Solution: Children - Debt,Jubilant Foodworks,Consumer Discretionary,64.88,1.41,INF090I01IW2,118564
Groww Nifty 500 Low Volatility 50 ETF,solution-oriented,Solution: Children - Debt,Coal India,Materials,8.62,5.22,INF666M01ME1,153905
Groww Nifty 500 Low Volatility 50 ETF,solution-oriented,Solution: Children - Debt,Asian Paints,Materials,60.22,5.1,INF666M01ME1,153905
Groww Nifty 500 Low Volatility 50 ETF,solution-oriented,Solution: Children - Debt,Power Grid,Energy & Utilities,16.79,4.99,INF666M01ME1,153905
Groww Nifty 500 Low Volatility 50 ETF,solution-oriented,Solution: Children - Debt,Bajaj Finance,Financial,33.22,4.76,INF666M01ME1,153905
Groww Nifty 500 Low Volatility 50 ETF,solution-oriented,Solution: Children - Debt,Bharti Airtel,Technology,42.7,4.56,INF666M01ME1,153905
