Fund Name,Category,Subcategory,Company Name,Sector,P/E Ratio,% of Assets,ISIN,Scheme Code
HDFC NIFTY 100 Index Dir,equity,equity,Sun Pharmaceutical,Healthcare,38.92,1.43,INF179KC1BY3,149868
HDFC NIFTY 100 Index Dir,equity,equity,NTPC,Energy & Utilities,12.62,1.38,INF179KC1BY3,149868
HDFC NIFTY 100 Index Dir,equity,equity,Eternal,Technology,673.02,1.35,INF179KC1BY3,149868
HDFC NIFTY 100 Index Dir,equity,equity,Tata Steel,Materials,21.82,1.29,INF179KC1BY3,149868
HDFC NIFTY 100 Index Dir,equity,equity,Maruti Suzuki,Consumer Discretionary,29.43,1.29,INF179KC1BY3,149868
HDFC NIFTY 100 Index Dir,equity,equity,Titan,Consumer Discretionary,75.07,1.26,INF179KC1BY3,149868
HDFC NIFTY 100 Index Dir,equity,equity,Hindalco Ind,Materials,15.99,1.22,INF179KC1BY3,149868
HDFC NIFTY 100 Index Dir,equity,equity,Bharat Electronics,Industrials,49.05,1.1,INF179KC1BY3,149868
HDFC NIFTY 100 Index Dir,equity,equity,Ultratech Cement,Materials,41.48,1.02,INF179KC1BY3,149868
HDFC NIFTY 100 Index Dir,equity,equity,Adani Ports,Industrials,32.32,1,INF179KC1BY3,149868
HDFC NIFTY 100 Index Dir,equity,equity,Power Grid,Energy & Utilities,16.58,0.99,INF179KC1BY3,149868
HDFC NIFTY 50 ETF,equity,equity,HDFC Bank,Financial,16.13,10.54,INF179KA1IZ7,128629
HDFC NIFTY 50 ETF,equity,equity,ICICI Bank,Financial,18.37,8.3,INF179KA1IZ7,128629
HDFC NIFTY 50 ETF,equity,equity,Reliance Ind,Energy & Utilities,22.09,8.25,INF179KA1IZ7,128629
HDFC NIFTY 50 ETF,equity,equity,Bharti Airtel,Technology,42.24,5.19,INF179KA1IZ7,128629
HDFC NIFTY 50 ETF,equity,equity,Larsen & Toubro,Industrials,36.1,4.43,INF179KA1IZ7,128629
HDFC NIFTY 50 ETF,equity,equity,Infosys,Technology,14.35,3.76,INF179KA1IZ7,128629
HDFC NIFTY 50 ETF,equity,equity,SBI,Financial,11.58,3.7,INF179KA1IZ7,128629
HDFC NIFTY 50 ETF,equity,equity,Axis Bank,Financial,16.23,3.41,INF179KA1IZ7,128629
HDFC NIFTY 50 ETF,equity,equity,Kotak Bank,Financial,21.09,2.62,INF179KA1IZ7,128629
HDFC NIFTY 50 ETF,equity,equity,ITC,Consumer Staples,17.57,2.56,INF179KA1IZ7,128629
HDFC NIFTY 50 ETF,equity,equity,Mahindra & Mahindra,Consumer Discretionary,23.14,2.52,INF179KA1IZ7,128629
HDFC NIFTY 50 ETF,equity,equity,Bajaj Finance,Financial,32.08,2.25,INF179KA1IZ7,128629
HDFC NIFTY 50 ETF,equity,equity,Tata Consultancy,Technology,15.41,2.13,INF179KA1IZ7,128629
HDFC NIFTY 50 ETF,equity,equity,Hindustan Unilever,Consumer Staples,33.95,1.77,INF179KA1IZ7,128629
HDFC NIFTY 50 ETF,equity,equity,Sun Pharmaceutical,Healthcare,38.92,1.76,INF179KA1IZ7,128629
HDFC NIFTY 50 ETF,equity,equity,NTPC,Energy & Utilities,12.62,1.7,INF179KA1IZ7,128629
HDFC NIFTY 50 ETF,equity,equity,Eternal,Technology,673.02,1.67,INF179KA1IZ7,128629
HDFC NIFTY 50 ETF,equity,equity,Tata Steel,Materials,21.82,1.59,INF179KA1IZ7,128629
HDFC NIFTY 50 ETF,equity,equity,Maruti Suzuki,Consumer Discretionary,29.43,1.59,INF179KA1IZ7,128629
HDFC NIFTY 50 ETF,equity,equity,Titan,Consumer Discretionary,75.07,1.55,INF179KA1IZ7,128629
HDFC NIFTY 50 ETF,equity,equity,Hindalco Ind,Materials,15.99,1.51,INF179KA1IZ7,128629
HDFC NIFTY 50 ETF,equity,equity,Bharat Electronics,Industrials,49.05,1.36,INF179KA1IZ7,128629
HDFC NIFTY 50 ETF,equity,equity,Ultratech Cement,Materials,41.48,1.26,INF179KA1IZ7,128629
HDFC NIFTY 50 ETF,equity,equity,Adani Ports,Industrials,32.32,1.23,INF179KA1IZ7,128629
HDFC NIFTY 50 ETF,equity,equity,Shriram Finance,Financial,24.22,1.23,INF179KA1IZ7,128629
HDFC NIFTY 50 Index Dir,equity,equity,HDFC Bank,Financial,16.13,10.54,INF179KC1BY3,149868
HDFC NIFTY 50 Index Dir,equity,equity,ICICI Bank,Financial,18.37,8.31,INF179KC1BY3,149868
HDFC NIFTY 50 Index Dir,equity,equity,Reliance Ind,Energy & Utilities,22.09,8.25,INF179KC1BY3,149868
HDFC NIFTY 50 Index Dir,equity,equity,Bharti Airtel,Technology,42.24,5.19,INF179KC1BY3,149868
HDFC NIFTY 50 Index Dir,equity,equity,Larsen & Toubro,Industrials,36.1,4.43,INF179KC1BY3,149868
HDFC NIFTY 50 Index Dir,equity,equity,Infosys,Technology,14.35,3.76,INF179KC1BY3,149868
HDFC NIFTY 50 Index Dir,equity,equity,SBI,Financial,11.58,3.7,INF179KC1BY3,149868
HDFC NIFTY 50 Index Dir,equity,equity,Axis Bank,Financial,16.23,3.41,INF179KC1BY3,149868
HDFC NIFTY 50 Index Dir,equity,equity,Kotak Bank,Financial,21.09,2.62,INF179KC1BY3,149868
HDFC NIFTY 50 Index Dir,equity,equity,ITC,Consumer Staples,17.57,2.56,INF179KC1BY3,149868
HDFC NIFTY 50 Index Dir,equity,equity,Mahindra & Mahindra,Consumer Discretionary,23.14,2.52,INF179KC1BY3,149868
HDFC NIFTY 50 Index Dir,equity,equity,Bajaj Finance,Financial,32.08,2.25,INF179KC1BY3,149868
HDFC NIFTY 50 Index Dir,equity,equity,Tata Consultancy,Technology,15.41,2.13,INF179KC1BY3,149868
HDFC NIFTY 50 Index Dir,equity,equity,Hindustan Unilever,Consumer Staples,33.95,1.77,INF179KC1BY3,149868
HDFC NIFTY 50 Index Dir,equity,equity,Sun Pharmaceutical,Healthcare,38.92,1.76,INF179KC1BY3,149868
HDFC NIFTY 50 Index Dir,equity,equity,NTPC,Energy & Utilities,12.62,1.7,INF179KC1BY3,149868
HDFC NIFTY 50 Index Dir,equity,equity,Eternal,Technology,673.02,1.67,INF179KC1BY3,149868
HDFC NIFTY 50 Index Dir,equity,equity,Tata Steel,Materials,21.82,1.59,INF179KC1BY3,149868
HDFC NIFTY 50 Index Dir,equity,equity,Maruti Suzuki,Consumer Discretionary,29.43,1.59,INF179KC1BY3,149868
HDFC NIFTY 50 Index Dir,equity,equity,Titan,Consumer Discretionary,75.07,1.55,INF179KC1BY3,149868
HDFC NIFTY 50 Index Dir,equity,equity,Hindalco Ind,Materials,15.99,1.51,INF179KC1BY3,149868
HDFC NIFTY 50 Index Dir,equity,equity,Bharat Electronics,Industrials,49.05,1.36,INF179KC1BY3,149868
HDFC NIFTY 50 Index Dir,equity,equity,Ultratech Cement,Materials,41.48,1.26,INF179KC1BY3,149868
HDFC NIFTY 50 Index Dir,equity,equity,Adani Ports,Industrials,32.32,1.23,INF179KC1BY3,149868
HDFC NIFTY 50 Index Dir,equity,equity,Shriram Finance,Financial,24.22,1.23,INF179KC1BY3,149868
HDFC NIFTY Next 50 ETF,equity,equity,Adani Power,Energy & Utilities,34.45,4,INF179KA1IZ7,128629
HDFC NIFTY Next 50 ETF,equity,equity,Divi's Lab,Healthcare,69.37,3.37,INF179KA1IZ7,128629
HDFC NIFTY Next 50 ETF,equity,equity,Hindustan Aero,Industrials,32.05,3.24,INF179KA1IZ7,128629
HDFC NIFTY Next 50 ETF,equity,equity,Cummins India,Industrials,66.24,3.16,INF179KA1IZ7,128629
HDFC NIFTY Next 50 ETF,equity,equity,Tata Motors,Industrials,52.52,3.15,INF179KA1IZ7,128629
HDFC NIFTY Next 50 ETF,equity,equity,TVS Motor,Consumer Discretionary,56.21,3.13,INF179KA1IZ7,128629
HDFC NIFTY Next 50 ETF,equity,equity,Varun Beverages,Consumer Staples,53.95,2.87,INF179KA1IZ7,128629
HDFC NIFTY Next 50 ETF,equity,equity,Tata Power,Energy & Utilities,33.18,2.8,INF179KA1IZ7,128629
HDFC NIFTY Next 50 ETF,equity,equity,Cholamandalam Inv,Financial,29.33,2.62,INF179KA1IZ7,128629
HDFC NIFTY Next 50 ETF,equity,equity,Samvardhana Motherson,Consumer Discretionary,41.48,2.56,INF179KA1IZ7,128629
HDFC NIFTY Next 50 ETF,equity,equity,CG Power,Industrials,123.08,2.5,INF179KA1IZ7,128629
HDFC NIFTY Next 50 ETF,equity,equity,Power Fin.,Financial,5.51,2.48,INF179KA1IZ7,128629
HDFC NIFTY Next 50 ETF,equity,equity,Britannia Ind,Consumer Staples,49.79,2.44,INF179KA1IZ7,128629
HDFC NIFTY Next 50 ETF,equity,equity,Bharat Petroleum,Energy & Utilities,5.2,2.4,INF179KA1IZ7,128629
HDFC NIFTY Next 50 ETF,equity,equity,Vedanta,Materials,6.15,2.38,INF179KA1IZ7,128629
HDFC NIFTY Next 50 ETF,equity,equity,Avenue Supermarts,Consumer Staples,94.29,2.37,INF179KA1IZ7,128629
HDFC NIFTY Next 50 ETF,equity,equity,The Indian Hotels,Consumer Discretionary,49.18,2.28,INF179KA1IZ7,128629
HDFC NIFTY Next 50 ETF,equity,equity,Vedanta Aluminium Metal,Materials,,2.27,INF179KA1IZ7,128629
HDFC NIFTY Next 50 ETF,equity,equity,HDFC AMC,Financial,39.74,2.16,INF179KA1IZ7,128629
HDFC NIFTY Next 50 ETF,equity,equity,Adani Energy,Energy & Utilities,79.46,2.09,INF179KA1IZ7,128629
HDFC NIFTY Next 50 ETF,equity,equity,Indian Oil,Energy & Utilities,4.83,2.08,INF179KA1IZ7,128629
HDFC NIFTY Next 50 ETF,equity,equity,Bank Of Baroda,Financial,7.28,1.98,INF179KA1IZ7,128629
HDFC NIFTY Next 50 ETF,equity,equity,Adani Green Energy,Energy & Utilities,152.21,1.97,INF179KA1IZ7,128629
HDFC NIFTY Next 50 ETF,equity,equity,Pidilite Ind,Materials,66.32,1.83,INF179KA1IZ7,128629
HDFC NIFTY Next 50 ETF,equity,equity,Torrent Pharma,Healthcare,70.68,1.83,INF179KA1IZ7,128629
HDFC NIFTY Next 50 Index Dir,equity,equity,Adani Power,Energy & Utilities,34.45,4,INF179KC1BQ9,149288
HDFC NIFTY Next 50 Index Dir,equity,equity,Divi's Lab,Healthcare,69.37,3.36,INF179KC1BQ9,149288
HDFC NIFTY Next 50 Index Dir,equity,equity,Hindustan Aero,Industrials,32.05,3.24,INF179KC1BQ9,149288
HDFC NIFTY Next 50 Index Dir,equity,equity,Cummins India,Industrials,66.24,3.15,INF179KC1BQ9,149288
HDFC NIFTY Next 50 Index Dir,equity,equity,Tata Motors,Industrials,52.52,3.15,INF179KC1BQ9,149288
HDFC NIFTY Next 50 Index Dir,equity,equity,TVS Motor,Consumer Discretionary,56.21,3.13,INF179KC1BQ9,149288
HDFC NIFTY Next 50 Index Dir,equity,equity,Varun Beverages,Consumer Staples,53.95,2.87,INF179KC1BQ9,149288
HDFC NIFTY Next 50 Index Dir,equity,equity,Tata Power,Energy & Utilities,33.18,2.8,INF179KC1BQ9,149288
HDFC NIFTY Next 50 Index Dir,equity,equity,Cholamandalam Inv,Financial,29.33,2.62,INF179KC1BQ9,149288
HDFC NIFTY Next 50 Index Dir,equity,equity,Samvardhana Motherson,Consumer Discretionary,41.48,2.56,INF179KC1BQ9,149288
HDFC NIFTY Next 50 Index Dir,equity,equity,CG Power,Industrials,123.08,2.5,INF179KC1BQ9,149288
HDFC NIFTY Next 50 Index Dir,equity,equity,Power Fin.,Financial,5.51,2.48,INF179KC1BQ9,149288
HDFC NIFTY Next 50 Index Dir,equity,equity,Britannia Ind,Consumer Staples,49.79,2.44,INF179KC1BQ9,149288
HDFC NIFTY Next 50 Index Dir,equity,equity,Bharat Petroleum,Energy & Utilities,5.2,2.4,INF179KC1BQ9,149288
HDFC NIFTY Next 50 Index Dir,equity,equity,Vedanta,Materials,6.15,2.38,INF179KC1BQ9,149288
HDFC NIFTY Next 50 Index Dir,equity,equity,Avenue Supermarts,Consumer Staples,94.29,2.37,INF179KC1BQ9,149288
HDFC NIFTY Next 50 Index Dir,equity,equity,The Indian Hotels,Consumer Discretionary,49.18,2.28,INF179KC1BQ9,149288
HDFC NIFTY Next 50 Index Dir,equity,equity,Vedanta Aluminium Metal,Materials,,2.24,INF179KC1BQ9,149288
HDFC NIFTY Next 50 Index Dir,equity,equity,HDFC AMC,Financial,39.74,2.16,INF179KC1BQ9,149288
HDFC NIFTY Next 50 Index Dir,equity,equity,Adani Energy,Energy & Utilities,79.46,2.09,INF179KC1BQ9,149288
HDFC NIFTY Next 50 Index Dir,equity,equity,Indian Oil,Energy & Utilities,4.83,2.08,INF179KC1BQ9,149288
HDFC NIFTY Next 50 Index Dir,equity,equity,Bank Of Baroda,Financial,7.28,1.98,INF179KC1BQ9,149288
HDFC NIFTY Next 50 Index Dir,equity,equity,Adani Green Energy,Energy & Utilities,152.21,1.97,INF179KC1BQ9,149288
HDFC NIFTY Next 50 Index Dir,equity,equity,Pidilite Ind,Materials,66.32,1.83,INF179KC1BQ9,149288
HDFC NIFTY Next 50 Index Dir,equity,equity,Torrent Pharma,Healthcare,70.68,1.83,INF179KC1BQ9,149288
HDFC NIFTY100 Low Volatility 30 ETF,equity,equity,HDFC Bank,Financial,16.13,4.19,INF179K01VS0,119116
HDFC NIFTY100 Low Volatility 30 ETF,equity,equity,Nestle India,Consumer Staples,77.32,4.03,INF179K01VS0,119116
HDFC NIFTY100 Low Volatility 30 ETF,equity,equity,Ultratech Cement,Materials,41.48,3.91,INF179K01VS0,119116
HDFC NIFTY100 Low Volatility 30 ETF,equity,equity,ICICI Bank,Financial,18.37,3.86,INF179K01VS0,119116
HDFC NIFTY100 Low Volatility 30 ETF,equity,equity,Apollo Hospitals,Healthcare,63.63,3.72,INF179K01VS0,119116
HDFC NIFTY100 Low Volatility 30 ETF,equity,equity,Cipla,Healthcare,29.99,3.71,INF179K01VS0,119116
HDFC NIFTY100 Low Volatility 30 ETF,equity,equity,Asian Paints,Materials,58.67,3.68,INF179K01VS0,119116
HDFC NIFTY100 Low Volatility 30 ETF,equity,equity,Larsen & Toubro,Industrials,36.1,3.66,INF179K01VS0,119116
HDFC NIFTY100 Low Volatility 30 ETF,equity,equity,Hindustan Unilever,Consumer Staples,33.95,3.66,INF179K01VS0,119116
HDFC NIFTY100 Low Volatility 30 ETF,equity,equity,SBI Life Insurance,Financial,122.91,3.46,INF179K01VS0,119116
HDFC NIFTY100 Low Volatility 30 ETF,equity,equity,Titan,Consumer Discretionary,75.07,3.45,INF179K01VS0,119116
HDFC NIFTY100 Low Volatility 30 ETF,equity,equity,Bajaj Auto,Consumer Discretionary,25.6,3.44,INF179K01VS0,119116
HDFC NIFTY100 Low Volatility 30 ETF,equity,equity,Maruti Suzuki,Consumer Discretionary,29.43,3.43,INF179K01VS0,119116
HDFC NIFTY100 Low Volatility 30 ETF,equity,equity,Bharti Airtel,Technology,42.24,3.41,INF179K01VS0,119116
HDFC NIFTY100 Low Volatility 30 ETF,equity,equity,Sun Pharmaceutical,Healthcare,38.92,3.4,INF179K01VS0,119116
HDFC NIFTY100 Low Volatility 30 ETF,equity,equity,Bosch,Consumer Discretionary,43.09,3.33,INF179K01VS0,119116
HDFC NIFTY100 Low Volatility 30 ETF,equity,equity,ITC,Consumer Staples,17.57,3.33,INF179K01VS0,119116
HDFC NIFTY100 Low Volatility 30 ETF,equity,equity,Kotak Bank,Financial,21.09,3.26,INF179K01VS0,119116
HDFC NIFTY100 Low Volatility 30 ETF,equity,equity,Dr. Reddy'S Labs,Healthcare,26.85,3.23,INF179K01VS0,119116
HDFC NIFTY100 Low Volatility 30 ETF,equity,equity,Pidilite Ind,Materials,66.32,3.19,INF179K01VS0,119116
HDFC NIFTY100 Low Volatility 30 ETF,equity,equity,Britannia Ind,Consumer Staples,49.79,3.12,INF179K01VS0,119116
HDFC NIFTY100 Low Volatility 30 ETF,equity,equity,Shree Cement,Materials,53.24,3.1,INF179K01VS0,119116
HDFC NIFTY100 Low Volatility 30 ETF,equity,equity,SBI,Financial,11.58,3.08,INF179K01VS0,119116
HDFC NIFTY100 Low Volatility 30 ETF,equity,equity,Bajaj Finserv,Financial,28.81,3.01,INF179K01VS0,119116
HDFC NIFTY100 Low Volatility 30 ETF,equity,equity,Torrent Pharma,Healthcare,70.68,2.97,INF179K01VS0,119116
HDFC NIFTY100 Low Volatility 30 Index Dir,equity,equity,HDFC Bank,Financial,16.13,4.19,INF200KB1936,153718
HDFC NIFTY100 Low Volatility 30 Index Dir,equity,equity,Nestle India,Consumer Staples,77.32,4.03,INF200KB1936,153718
HDFC NIFTY100 Low Volatility 30 Index Dir,equity,equity,Ultratech Cement,Materials,41.48,3.91,INF200KB1936,153718
HDFC NIFTY100 Low Volatility 30 Index Dir,equity,equity,ICICI Bank,Financial,18.37,3.86,INF200KB1936,153718
HDFC NIFTY100 Low Volatility 30 Index Dir,equity,equity,Cipla,Healthcare,29.99,3.71,INF200KB1936,153718
HDFC NIFTY100 Low Volatility 30 Index Dir,equity,equity,Apollo Hospitals,Healthcare,63.63,3.71,INF200KB1936,153718
HDFC NIFTY100 Low Volatility 30 Index Dir,equity,equity,Asian Paints,Materials,58.67,3.68,INF200KB1936,153718
HDFC NIFTY100 Low Volatility 30 Index Dir,equity,equity,Larsen & Toubro,Industrials,36.1,3.66,INF200KB1936,153718
HDFC NIFTY100 Low Volatility 30 Index Dir,equity,equity,Hindustan Unilever,Consumer Staples,33.95,3.66,INF200KB1936,153718
HDFC NIFTY100 Low Volatility 30 Index Dir,equity,equity,SBI Life Insurance,Financial,122.91,3.46,INF200KB1936,153718
HDFC NIFTY100 Low Volatility 30 Index Dir,equity,equity,Titan,Consumer Discretionary,75.07,3.45,INF200KB1936,153718
HDFC NIFTY100 Low Volatility 30 Index Dir,equity,equity,Maruti Suzuki,Consumer Discretionary,29.43,3.43,INF200KB1936,153718
HDFC NIFTY100 Low Volatility 30 Index Dir,equity,equity,Bajaj Auto,Consumer Discretionary,25.6,3.43,INF200KB1936,153718
HDFC NIFTY100 Low Volatility 30 Index Dir,equity,equity,Bharti Airtel,Technology,42.24,3.41,INF200KB1936,153718
HDFC NIFTY100 Low Volatility 30 Index Dir,equity,equity,Sun Pharmaceutical,Healthcare,38.92,3.4,INF200KB1936,153718
HDFC NIFTY100 Low Volatility 30 Index Dir,equity,equity,ITC,Consumer Staples,17.57,3.33,INF200KB1936,153718
HDFC NIFTY100 Low Volatility 30 Index Dir,equity,equity,Bosch,Consumer Discretionary,43.09,3.3,INF200KB1936,153718
HDFC NIFTY100 Low Volatility 30 Index Dir,equity,equity,Kotak Bank,Financial,21.09,3.26,INF200KB1936,153718
HDFC NIFTY100 Low Volatility 30 Index Dir,equity,equity,Dr. Reddy'S Labs,Healthcare,26.85,3.23,INF200KB1936,153718
HDFC NIFTY100 Low Volatility 30 Index Dir,equity,equity,Pidilite Ind,Materials,66.32,3.19,INF200KB1936,153718
HDFC NIFTY100 Low Volatility 30 Index Dir,equity,equity,Britannia Ind,Consumer Staples,49.79,3.11,INF200KB1936,153718
HDFC NIFTY100 Low Volatility 30 Index Dir,equity,equity,Shree Cement,Materials,53.24,3.09,INF200KB1936,153718
HDFC NIFTY100 Low Volatility 30 Index Dir,equity,equity,SBI,Financial,11.58,3.08,INF200KB1936,153718
HDFC NIFTY100 Low Volatility 30 Index Dir,equity,equity,Bajaj Finserv,Financial,28.81,3.01,INF200KB1936,153718
HDFC NIFTY100 Low Volatility 30 Index Dir,equity,equity,Torrent Pharma,Healthcare,70.68,2.97,INF200KB1936,153718
HDFC NIFTY100 Quality 30 ETF,equity,equity,Nestle India,Consumer Staples,77.32,5.94,INF179KC1BG0,148986
HDFC NIFTY100 Quality 30 ETF,equity,equity,Bharat Electronics,Industrials,49.05,5.29,INF179KC1BG0,148986
HDFC NIFTY100 Quality 30 ETF,equity,equity,Hindustan Unilever,Consumer Staples,33.95,4.94,INF179KC1BG0,148986
HDFC NIFTY100 Quality 30 ETF,equity,equity,Coal India,Materials,8.63,4.67,INF179KC1BG0,148986
HDFC NIFTY100 Quality 30 ETF,equity,equity,Bajaj Auto,Consumer Discretionary,25.6,4.46,INF179KC1BG0,148986
HDFC NIFTY100 Quality 30 ETF,equity,equity,Maruti Suzuki,Consumer Discretionary,29.43,4.11,INF179KC1BG0,148986
HDFC NIFTY100 Quality 30 ETF,equity,equity,Britannia Ind,Consumer Staples,49.79,4.09,INF179KC1BG0,148986
HDFC NIFTY100 Quality 30 ETF,equity,equity,Asian Paints,Materials,58.67,3.88,INF179KC1BG0,148986
HDFC NIFTY100 Quality 30 ETF,equity,equity,ITC,Consumer Staples,17.57,3.78,INF179KC1BG0,148986
HDFC NIFTY100 Quality 30 ETF,equity,equity,Infosys,Technology,14.35,3.73,INF179KC1BG0,148986
HDFC NIFTY100 Quality 30 ETF,equity,equity,HCL Technologies,Technology,17.96,3.71,INF179KC1BG0,148986
HDFC NIFTY100 Quality 30 ETF,equity,equity,Eicher Motors,Consumer Discretionary,37.82,3.69,INF179KC1BG0,148986
HDFC NIFTY100 Quality 30 ETF,equity,equity,Tata Consultancy,Technology,15.41,3.66,INF179KC1BG0,148986
HDFC NIFTY100 Quality 30 ETF,equity,equity,Solar,Materials,93.94,3.53,INF179KC1BG0,148986
HDFC NIFTY100 Quality 30 ETF,equity,equity,Hindustan Aero,Industrials,32.05,3.47,INF179KC1BG0,148986
HDFC NIFTY100 Quality 30 ETF,equity,equity,Varun Beverages,Consumer Staples,53.95,3.21,INF179KC1BG0,148986
HDFC NIFTY100 Quality 30 ETF,equity,equity,Divi's Lab,Healthcare,69.37,3.2,INF179KC1BG0,148986
HDFC NIFTY100 Quality 30 ETF,equity,equity,Hindustan Zinc,Materials,15.83,3.16,INF179KC1BG0,148986
HDFC NIFTY100 Quality 30 ETF,equity,equity,ABB India,Industrials,96.42,3.15,INF179KC1BG0,148986
HDFC NIFTY100 Quality 30 ETF,equity,equity,Dr. Reddy'S Labs,Healthcare,26.85,3.09,INF179KC1BG0,148986
HDFC NIFTY100 Quality 30 ETF,equity,equity,Tech Mahindra,Technology,29.27,2.97,INF179KC1BG0,148986
HDFC NIFTY100 Quality 30 ETF,equity,equity,Pidilite Ind,Materials,66.32,2.65,INF179KC1BG0,148986
HDFC NIFTY100 Quality 30 ETF,equity,equity,Wipro,Technology,13.93,2.13,INF179KC1BG0,148986
HDFC NIFTY100 Quality 30 ETF,equity,equity,United Spirits,Consumer Staples,54.79,2.04,INF179KC1BG0,148986
HDFC NIFTY100 Quality 30 ETF,equity,equity,Zydus Lifesciences,Healthcare,21.8,2.01,INF179KC1BG0,148986
HDFC NIFTY50 Equal Weight Index Dir,equity,equity,Adani Enterprises,Materials,42.35,3,INF179KC1BM8,149107
HDFC NIFTY50 Equal Weight Index Dir,equity,equity,Adani Ports,Industrials,32.32,2.49,INF179KC1BM8,149107
HDFC NIFTY50 Equal Weight Index Dir,equity,equity,Hindalco Ind,Materials,15.99,2.45,INF179KC1BM8,149107
HDFC NIFTY50 Equal Weight Index Dir,equity,equity,Tata Motors Passenger Vehicles,Consumer Discretionary,1.58,2.35,INF179KC1BM8,149107
HDFC NIFTY50 Equal Weight Index Dir,equity,equity,Trent,Consumer Discretionary,99.76,2.33,INF179KC1BM8,149107
HDFC NIFTY50 Equal Weight Index Dir,equity,equity,Grasim,Materials,42.84,2.27,INF179KC1BM8,149107
HDFC NIFTY50 Equal Weight Index Dir,equity,equity,Asian Paints,Materials,58.67,2.24,INF179KC1BM8,149107
HDFC NIFTY50 Equal Weight Index Dir,equity,equity,Nestle India,Consumer Staples,77.32,2.23,INF179KC1BM8,149107
HDFC NIFTY50 Equal Weight Index Dir,equity,equity,Bajaj Auto,Consumer Discretionary,25.6,2.18,INF179KC1BM8,149107
HDFC NIFTY50 Equal Weight Index Dir,equity,equity,Larsen & Toubro,Industrials,36.1,2.15,INF179KC1BM8,149107
HDFC NIFTY50 Equal Weight Index Dir,equity,equity,Cipla,Healthcare,29.99,2.13,INF179KC1BM8,149107
HDFC NIFTY50 Equal Weight Index Dir,equity,equity,JSW Steel,Materials,13.48,2.09,INF179KC1BM8,149107
HDFC NIFTY50 Equal Weight Index Dir,equity,equity,Tata Consumer,Consumer Staples,72.58,2.08,INF179KC1BM8,149107
HDFC NIFTY50 Equal Weight Index Dir,equity,equity,Apollo Hospitals,Healthcare,63.63,2.05,INF179KC1BM8,149107
HDFC NIFTY50 Equal Weight Index Dir,equity,equity,Tata Steel,Materials,21.82,2.02,INF179KC1BM8,149107
HDFC NIFTY50 Equal Weight Index Dir,equity,equity,Wipro,Technology,13.93,2.01,INF179KC1BM8,149107
HDFC NIFTY50 Equal Weight Index Dir,equity,equity,Axis Bank,Financial,16.23,2,INF179KC1BM8,149107
HDFC NIFTY50 Equal Weight Index Dir,equity,equity,Bajaj Finance,Financial,32.08,1.99,INF179KC1BM8,149107
HDFC NIFTY50 Equal Weight Index Dir,equity,equity,Ultratech Cement,Materials,41.48,1.98,INF179KC1BM8,149107
HDFC NIFTY50 Equal Weight Index Dir,equity,equity,Interglobe Aviation,Industrials,,1.97,INF179KC1BM8,149107
HDFC NIFTY50 Equal Weight Index Dir,equity,equity,Shriram Finance,Financial,24.22,1.95,INF179KC1BM8,149107
HDFC NIFTY50 Equal Weight Index Dir,equity,equity,Eternal,Technology,673.02,1.95,INF179KC1BM8,149107
HDFC NIFTY50 Equal Weight Index Dir,equity,equity,Maruti Suzuki,Consumer Discretionary,29.43,1.95,INF179KC1BM8,149107
HDFC NIFTY50 Equal Weight Index Dir,equity,equity,Eicher Motors,Consumer Discretionary,37.82,1.94,INF179KC1BM8,149107
