Fund Name,Category,Subcategory,Company Name,Sector,P/E Ratio,% of Assets,ISIN,Scheme Code
DSP Nifty Midcap 150 ETF,equity,Mid Cap,GE Vernova T&D,Industrials,91.23,1.59,INF740KA1ZF3,149403
DSP Nifty Midcap 150 ETF,equity,Mid Cap,Hero Motocorp,Consumer Discretionary,16.92,1.58,INF740KA1ZF3,149403
DSP Nifty Midcap 150 ETF,equity,Mid Cap,Bharat Heavy Elect,Industrials,83.45,1.51,INF740KA1ZF3,149403
DSP Nifty Midcap 150 ETF,equity,Mid Cap,IndusInd Bank,Financial,85.47,1.49,INF740KA1ZF3,149403
DSP Nifty Midcap 150 ETF,equity,Mid Cap,PB Fintech,Financial,109.91,1.44,INF740KA1ZF3,149403
DSP Nifty Midcap 150 ETF,equity,Mid Cap,Indus Towers,Technology,14.16,1.42,INF740KA1ZF3,149403
DSP Nifty Midcap 150 ETF,equity,Mid Cap,Persistent Systems,Technology,39.58,1.4,INF740KA1ZF3,149403
DSP Nifty Midcap 150 ETF,equity,Mid Cap,AU Small Fin Bank,Financial,29.99,1.38,INF740KA1ZF3,149403
DSP Nifty Midcap 150 ETF,equity,Mid Cap,Lupin,Healthcare,21.23,1.36,INF740KA1ZF3,149403
DSP Nifty Midcap 150 ETF,equity,Mid Cap,Laurus Labs,Healthcare,93.72,1.31,INF740KA1ZF3,149403
DSP Nifty Midcap 150 ETF,equity,Mid Cap,Bharat Forge,Consumer Discretionary,94.68,1.3,INF740KA1ZF3,149403
DSP Nifty Midcap 150 ETF,equity,Mid Cap,Polycab India,Industrials,53.8,1.24,INF740KA1ZF3,149403
DSP Nifty Midcap 150 ETF,equity,Mid Cap,Coforge,Technology,41.65,1.23,INF740KA1ZF3,149403
DSP Nifty Midcap 150 ETF,equity,Mid Cap,Hitachi Energy,Industrials,139.96,1.21,INF740KA1ZF3,149403
DSP Nifty Midcap 150 ETF,equity,Mid Cap,Fortis Healthcare,Healthcare,70.63,1.2,INF740KA1ZF3,149403
DSP Nifty Midcap 150 ETF,equity,Mid Cap,Dixon Technologies,Consumer Discretionary,52.89,1.19,INF740KA1ZF3,149403
DSP Nifty Midcap 150 ETF,equity,Mid Cap,IDFC First Bank,Financial,43.03,1.17,INF740KA1ZF3,149403
DSP Nifty Midcap 150 ETF,equity,Mid Cap,One97 Comm,Industrials,141.67,1.17,INF740KA1ZF3,149403
DSP Nifty Midcap 150 ETF,equity,Mid Cap,Max Financial,Financial,656.14,1.1,INF740KA1ZF3,149403
DSP Nifty Midcap 150 ETF,equity,Mid Cap,Ashok Leyland,Industrials,27.8,1.1,INF740KA1ZF3,149403
DSP Nifty Midcap 150 ETF,equity,Mid Cap,Marico,Consumer Staples,61.79,1.08,INF740KA1ZF3,149403
DSP Nifty Midcap 150 Index Reg,equity,Mid Cap,BSE,Financial,62.34,4.2,INF740KA1QY3,150427
DSP Nifty Midcap 150 Index Reg,equity,Mid Cap,MCX,Financial,53.89,1.87,INF740KA1QY3,150427
DSP Nifty Midcap 150 Index Reg,equity,Mid Cap,The Federal Bank,Financial,18.6,1.76,INF740KA1QY3,150427
DSP Nifty Midcap 150 Index Reg,equity,Mid Cap,Suzlon Energy,Industrials,24.71,1.71,INF740KA1QY3,150427
DSP Nifty Midcap 150 Index Reg,equity,Mid Cap,Hero Motocorp,Consumer Discretionary,16.92,1.58,INF740KA1QY3,150427
DSP Nifty Midcap 150 Index Reg,equity,Mid Cap,GE Vernova T&D,Industrials,91.23,1.58,INF740KA1QY3,150427
DSP Nifty Midcap 150 Index Reg,equity,Mid Cap,Bharat Heavy Elect,Industrials,83.45,1.51,INF740KA1QY3,150427
DSP Nifty Midcap 150 Index Reg,equity,Mid Cap,IndusInd Bank,Financial,85.47,1.49,INF740KA1QY3,150427
DSP Nifty Midcap 150 Index Reg,equity,Mid Cap,PB Fintech,Financial,109.91,1.44,INF740KA1QY3,150427
DSP Nifty Midcap 150 Index Reg,equity,Mid Cap,Indus Towers,Technology,14.16,1.42,INF740KA1QY3,150427
DSP Nifty Midcap 150 Index Reg,equity,Mid Cap,Persistent Systems,Technology,39.58,1.4,INF740KA1QY3,150427
DSP Nifty Midcap 150 Index Reg,equity,Mid Cap,AU Small Fin Bank,Financial,29.99,1.38,INF740KA1QY3,150427
DSP Nifty Midcap 150 Index Reg,equity,Mid Cap,Lupin,Healthcare,21.23,1.36,INF740KA1QY3,150427
DSP Nifty Midcap 150 Index Reg,equity,Mid Cap,Laurus Labs,Healthcare,93.72,1.31,INF740KA1QY3,150427
DSP Nifty Midcap 150 Index Reg,equity,Mid Cap,Bharat Forge,Consumer Discretionary,94.68,1.29,INF740KA1QY3,150427
DSP Nifty Midcap 150 Index Reg,equity,Mid Cap,Polycab India,Industrials,53.8,1.24,INF740KA1QY3,150427
DSP Nifty Midcap 150 Index Reg,equity,Mid Cap,Coforge,Technology,41.65,1.23,INF740KA1QY3,150427
DSP Nifty Midcap 150 Index Reg,equity,Mid Cap,Hitachi Energy,Industrials,139.96,1.22,INF740KA1QY3,150427
DSP Nifty Midcap 150 Index Reg,equity,Mid Cap,Fortis Healthcare,Healthcare,70.63,1.2,INF740KA1QY3,150427
DSP Nifty Midcap 150 Index Reg,equity,Mid Cap,Dixon Technologies,Consumer Discretionary,52.89,1.18,INF740KA1QY3,150427
DSP Nifty Midcap 150 Index Reg,equity,Mid Cap,One97 Comm,Industrials,141.67,1.17,INF740KA1QY3,150427
DSP Nifty Midcap 150 Index Reg,equity,Mid Cap,IDFC First Bank,Financial,43.03,1.17,INF740KA1QY3,150427
DSP Nifty Midcap 150 Index Reg,equity,Mid Cap,Max Financial,Financial,656.14,1.1,INF740KA1QY3,150427
DSP Nifty Midcap 150 Index Reg,equity,Mid Cap,Ashok Leyland,Industrials,27.8,1.1,INF740KA1QY3,150427
DSP Nifty Midcap 150 Index Reg,equity,Mid Cap,Marico,Consumer Staples,61.79,1.08,INF740KA1QY3,150427
DSP Nifty Midcap 150 Quality 50 ETF,equity,Mid Cap,Cummins India,Industrials,64.21,4.57,INF740KA1ZF3,149403
DSP Nifty Midcap 150 Quality 50 ETF,equity,Mid Cap,Colgate-Palmolive,Consumer Staples,41.94,4.43,INF740KA1ZF3,149403
DSP Nifty Midcap 150 Quality 50 ETF,equity,Mid Cap,HDFC AMC,Financial,41.99,3.93,INF740KA1ZF3,149403
DSP Nifty Midcap 150 Quality 50 ETF,equity,Mid Cap,Marico,Consumer Staples,61.79,3.7,INF740KA1ZF3,149403
DSP Nifty Midcap 150 Quality 50 ETF,equity,Mid Cap,Dixon Technologies,Consumer Discretionary,52.89,3.56,INF740KA1ZF3,149403
DSP Nifty Midcap 150 Quality 50 ETF,equity,Mid Cap,Polycab India,Industrials,53.8,3.34,INF740KA1ZF3,149403
DSP Nifty Midcap 150 Quality 50 ETF,equity,Mid Cap,Hero Motocorp,Consumer Discretionary,16.92,3.27,INF740KA1ZF3,149403
DSP Nifty Midcap 150 Quality 50 ETF,equity,Mid Cap,Page,Consumer Discretionary,62.63,2.98,INF740KA1ZF3,149403
DSP Nifty Midcap 150 Quality 50 ETF,equity,Mid Cap,Persistent Systems,Technology,39.58,2.92,INF740KA1ZF3,149403
DSP Nifty Midcap 150 Quality 50 ETF,equity,Mid Cap,Oracle Fin,Technology,37.1,2.58,INF740KA1ZF3,149403
DSP Nifty Midcap 150 Quality 50 ETF,equity,Mid Cap,Nippon Life AMC,Financial,50.88,2.53,INF740KA1ZF3,149403
DSP Nifty Midcap 150 Quality 50 ETF,equity,Mid Cap,Procter & Gamble Hygiene and Health Care,Consumer Staples,33.75,2.36,INF740KA1ZF3,149403
DSP Nifty Midcap 150 Quality 50 ETF,equity,Mid Cap,KEI,Industrials,54.83,2.33,INF740KA1ZF3,149403
DSP Nifty Midcap 150 Quality 50 ETF,equity,Mid Cap,NMDC,Materials,10.08,2.27,INF740KA1ZF3,149403
DSP Nifty Midcap 150 Quality 50 ETF,equity,Mid Cap,Sona BLW Precision,Consumer Discretionary,64.14,2.18,INF740KA1ZF3,149403
DSP Nifty Midcap 150 Quality 50 ETF,equity,Mid Cap,Alkem Laboratories,Healthcare,28.94,2.14,INF740KA1ZF3,149403
DSP Nifty Midcap 150 Quality 50 ETF,equity,Mid Cap,Muthoot Finance,Financial,11.57,2.1,INF740KA1ZF3,149403
DSP Nifty Midcap 150 Quality 50 ETF,equity,Mid Cap,Apar,Diversified,58.29,2,INF740KA1ZF3,149403
DSP Nifty Midcap 150 Quality 50 ETF,equity,Mid Cap,Coforge,Technology,41.65,1.94,INF740KA1ZF3,149403
DSP Nifty Midcap 150 Quality 50 ETF,equity,Mid Cap,Abbott India,Healthcare,35.39,1.92,INF740KA1ZF3,149403
DSP Nifty Midcap 150 Quality 50 ETF,equity,Mid Cap,Maharashtra Bank,Financial,9.71,1.89,INF740KA1ZF3,149403
DSP Nifty Midcap 150 Quality 50 ETF,equity,Mid Cap,Glaxosmithkline Pharma,Healthcare,39.13,1.86,INF740KA1ZF3,149403
DSP Nifty Midcap 150 Quality 50 ETF,equity,Mid Cap,Petronet Lng,Energy & Utilities,10.58,1.79,INF740KA1ZF3,149403
DSP Nifty Midcap 150 Quality 50 ETF,equity,Mid Cap,Tube Investments,Consumer Discretionary,90.49,1.77,INF740KA1ZF3,149403
DSP Nifty Midcap 150 Quality 50 ETF,equity,Mid Cap,Supreme,Materials,42.99,1.77,INF740KA1ZF3,149403
DSP Nifty Midcap 150 Quality 50 Index Reg,equity,Mid Cap,Cummins India,Industrials,64.21,4.57,INF740KA1QY3,150427
DSP Nifty Midcap 150 Quality 50 Index Reg,equity,Mid Cap,Colgate-Palmolive,Consumer Staples,41.94,4.42,INF740KA1QY3,150427
DSP Nifty Midcap 150 Quality 50 Index Reg,equity,Mid Cap,HDFC AMC,Financial,41.99,3.93,INF740KA1QY3,150427
DSP Nifty Midcap 150 Quality 50 Index Reg,equity,Mid Cap,Marico,Consumer Staples,61.79,3.7,INF740KA1QY3,150427
DSP Nifty Midcap 150 Quality 50 Index Reg,equity,Mid Cap,Dixon Technologies,Consumer Discretionary,52.89,3.56,INF740KA1QY3,150427
DSP Nifty Midcap 150 Quality 50 Index Reg,equity,Mid Cap,Polycab India,Industrials,53.8,3.34,INF740KA1QY3,150427
DSP Nifty Midcap 150 Quality 50 Index Reg,equity,Mid Cap,Hero Motocorp,Consumer Discretionary,16.92,3.27,INF740KA1QY3,150427
DSP Nifty Midcap 150 Quality 50 Index Reg,equity,Mid Cap,Page,Consumer Discretionary,62.63,2.98,INF740KA1QY3,150427
DSP Nifty Midcap 150 Quality 50 Index Reg,equity,Mid Cap,Persistent Systems,Technology,39.58,2.92,INF740KA1QY3,150427
DSP Nifty Midcap 150 Quality 50 Index Reg,equity,Mid Cap,Oracle Fin,Technology,37.1,2.58,INF740KA1QY3,150427
DSP Nifty Midcap 150 Quality 50 Index Reg,equity,Mid Cap,Nippon Life AMC,Financial,50.88,2.52,INF740KA1QY3,150427
DSP Nifty Midcap 150 Quality 50 Index Reg,equity,Mid Cap,Procter & Gamble Hygiene and Health Care,Consumer Staples,33.75,2.36,INF740KA1QY3,150427
DSP Nifty Midcap 150 Quality 50 Index Reg,equity,Mid Cap,KEI,Industrials,54.83,2.33,INF740KA1QY3,150427
DSP Nifty Midcap 150 Quality 50 Index Reg,equity,Mid Cap,NMDC,Materials,10.08,2.27,INF740KA1QY3,150427
DSP Nifty Midcap 150 Quality 50 Index Reg,equity,Mid Cap,Sona BLW Precision,Consumer Discretionary,64.14,2.18,INF740KA1QY3,150427
DSP Nifty Midcap 150 Quality 50 Index Reg,equity,Mid Cap,Alkem Laboratories,Healthcare,28.94,2.13,INF740KA1QY3,150427
DSP Nifty Midcap 150 Quality 50 Index Reg,equity,Mid Cap,Muthoot Finance,Financial,11.57,2.1,INF740KA1QY3,150427
DSP Nifty Midcap 150 Quality 50 Index Reg,equity,Mid Cap,Apar,Diversified,58.29,2,INF740KA1QY3,150427
DSP Nifty Midcap 150 Quality 50 Index Reg,equity,Mid Cap,Coforge,Technology,41.65,1.94,INF740KA1QY3,150427
DSP Nifty Midcap 150 Quality 50 Index Reg,equity,Mid Cap,Abbott India,Healthcare,35.39,1.92,INF740KA1QY3,150427
DSP Nifty Midcap 150 Quality 50 Index Reg,equity,Mid Cap,Maharashtra Bank,Financial,9.71,1.89,INF740KA1QY3,150427
DSP Nifty Midcap 150 Quality 50 Index Reg,equity,Mid Cap,Glaxosmithkline Pharma,Healthcare,39.13,1.86,INF740KA1QY3,150427
DSP Nifty Midcap 150 Quality 50 Index Reg,equity,Mid Cap,Petronet Lng,Energy & Utilities,10.58,1.79,INF740KA1QY3,150427
DSP Nifty Midcap 150 Quality 50 Index Reg,equity,Mid Cap,Tube Investments,Consumer Discretionary,90.49,1.77,INF740KA1QY3,150427
DSP Nifty Midcap 150 Quality 50 Index Reg,equity,Mid Cap,Supreme,Materials,42.99,1.77,INF740KA1QY3,150427
Edelweiss Mid Cap Reg,equity,Mid Cap,MCX,Financial,53.89,3.03,INF843K01013,140225
Edelweiss Mid Cap Reg,equity,Mid Cap,BSE,Financial,62.34,2.94,INF843K01013,140225
Edelweiss Mid Cap Reg,equity,Mid Cap,The Federal Bank,Financial,18.6,2.9,INF843K01013,140225
Edelweiss Mid Cap Reg,equity,Mid Cap,Fortis Healthcare,Healthcare,70.63,2.23,INF843K01013,140225
Edelweiss Mid Cap Reg,equity,Mid Cap,Marico,Consumer Staples,61.79,2.22,INF843K01013,140225
Edelweiss Mid Cap Reg,equity,Mid Cap,Solar,Materials,99.91,2.14,INF843K01013,140225
Edelweiss Mid Cap Reg,equity,Mid Cap,Bharat Heavy Elect,Industrials,83.45,2,INF843K01013,140225
Edelweiss Mid Cap Reg,equity,Mid Cap,JSW Energy,Energy & Utilities,45.04,1.91,INF843K01013,140225
Edelweiss Mid Cap Reg,equity,Mid Cap,Indian Bank,Financial,9.19,1.65,INF843K01013,140225
Edelweiss Mid Cap Reg,equity,Mid Cap,IDFC First Bank,Financial,43.03,1.63,INF843K01013,140225
Edelweiss Mid Cap Reg,equity,Mid Cap,Coforge,Technology,41.65,1.63,INF843K01013,140225
Edelweiss Mid Cap Reg,equity,Mid Cap,Cummins India,Industrials,64.21,1.61,INF843K01013,140225
Edelweiss Mid Cap Reg,equity,Mid Cap,GE Vernova T&D,Industrials,91.23,1.57,INF843K01013,140225
Edelweiss Mid Cap Reg,equity,Mid Cap,NMDC,Materials,10.08,1.56,INF843K01013,140225
Edelweiss Mid Cap Reg,equity,Mid Cap,Persistent Systems,Technology,39.58,1.56,INF843K01013,140225
Edelweiss Mid Cap Reg,equity,Mid Cap,AU Small Fin Bank,Financial,29.99,1.55,INF843K01013,140225
Edelweiss Mid Cap Reg,equity,Mid Cap,Radico Khaitan,Consumer Staples,86.24,1.53,INF843K01013,140225
Edelweiss Mid Cap Reg,equity,Mid Cap,Bharat Forge,Consumer Discretionary,94.68,1.53,INF843K01013,140225
Edelweiss Mid Cap Reg,equity,Mid Cap,Indus Towers,Technology,14.16,1.53,INF843K01013,140225
Edelweiss Mid Cap Reg,equity,Mid Cap,L&T Fin,Financial,27.48,1.51,INF843K01013,140225
Edelweiss Mid Cap Reg,equity,Mid Cap,JK Cement,Materials,42.81,1.47,INF843K01013,140225
Edelweiss Mid Cap Reg,equity,Mid Cap,City Union Bank,Financial,16.19,1.44,INF843K01013,140225
Edelweiss Mid Cap Reg,equity,Mid Cap,UNO Minda,Consumer Discretionary,54.37,1.44,INF843K01013,140225
Edelweiss Mid Cap Reg,equity,Mid Cap,APL Apollo Tubes,Industrials,41.29,1.44,INF843K01013,140225
Edelweiss Mid Cap Reg,equity,Mid Cap,CreditAccess Grameen,Financial,32.08,1.42,INF843K01013,140225
Edelweiss Nifty Midcap150 Momentum 50 Index Reg,equity,Mid Cap,BSE,Financial,62.34,7.55,INF754K01PZ7,150900
Edelweiss Nifty Midcap150 Momentum 50 Index Reg,equity,Mid Cap,Cummins India,Industrials,64.21,5.16,INF754K01PZ7,150900
Edelweiss Nifty Midcap150 Momentum 50 Index Reg,equity,Mid Cap,The Federal Bank,Financial,18.6,4.38,INF754K01PZ7,150900
Edelweiss Nifty Midcap150 Momentum 50 Index Reg,equity,Mid Cap,AU Small Fin Bank,Financial,29.99,4.37,INF754K01PZ7,150900
Edelweiss Nifty Midcap150 Momentum 50 Index Reg,equity,Mid Cap,Hero Motocorp,Consumer Discretionary,16.92,4.2,INF754K01PZ7,150900
Edelweiss Nifty Midcap150 Momentum 50 Index Reg,equity,Mid Cap,Muthoot Finance,Financial,11.57,4.11,INF754K01PZ7,150900
Edelweiss Nifty Midcap150 Momentum 50 Index Reg,equity,Mid Cap,GE Vernova T&D,Industrials,91.23,3.81,INF754K01PZ7,150900
Edelweiss Nifty Midcap150 Momentum 50 Index Reg,equity,Mid Cap,L&T Fin,Financial,27.48,3.23,INF754K01PZ7,150900
Edelweiss Nifty Midcap150 Momentum 50 Index Reg,equity,Mid Cap,One97 Comm,Industrials,141.67,2.99,INF754K01PZ7,150900
Edelweiss Nifty Midcap150 Momentum 50 Index Reg,equity,Mid Cap,Fortis Healthcare,Healthcare,70.63,2.96,INF754K01PZ7,150900
Edelweiss Nifty Midcap150 Momentum 50 Index Reg,equity,Mid Cap,Max Financial,Financial,656.14,2.89,INF754K01PZ7,150900
Edelweiss Nifty Midcap150 Momentum 50 Index Reg,equity,Mid Cap,Aditya Birla,Financial,29.15,2.86,INF754K01PZ7,150900
Edelweiss Nifty Midcap150 Momentum 50 Index Reg,equity,Mid Cap,Ashok Leyland,Industrials,27.8,2.83,INF754K01PZ7,150900
Edelweiss Nifty Midcap150 Momentum 50 Index Reg,equity,Mid Cap,FSN E-Commerce,Consumer Discretionary,444.85,2.69,INF754K01PZ7,150900
Edelweiss Nifty Midcap150 Momentum 50 Index Reg,equity,Mid Cap,Hitachi Energy,Industrials,139.96,2.53,INF754K01PZ7,150900
Edelweiss Nifty Midcap150 Momentum 50 Index Reg,equity,Mid Cap,HDFC AMC,Financial,41.99,2.46,INF754K01PZ7,150900
Edelweiss Nifty Midcap150 Momentum 50 Index Reg,equity,Mid Cap,Indian Bank,Financial,9.19,2.35,INF754K01PZ7,150900
Edelweiss Nifty Midcap150 Momentum 50 Index Reg,equity,Mid Cap,GMR Airports,Industrials,678.7,2.28,INF754K01PZ7,150900
Edelweiss Nifty Midcap150 Momentum 50 Index Reg,equity,Mid Cap,IDFC First Bank,Financial,43.03,2.24,INF754K01PZ7,150900
Edelweiss Nifty Midcap150 Momentum 50 Index Reg,equity,Mid Cap,UPL,Materials,26.64,2.18,INF754K01PZ7,150900
Edelweiss Nifty Midcap150 Momentum 50 Index Reg,equity,Mid Cap,Glenmark Pharmaceuticals,Healthcare,45.79,1.98,INF754K01PZ7,150900
Edelweiss Nifty Midcap150 Momentum 50 Index Reg,equity,Mid Cap,National Aluminium,Materials,11.02,1.87,INF754K01PZ7,150900
Edelweiss Nifty Midcap150 Momentum 50 Index Reg,equity,Mid Cap,Polycab India,Industrials,53.8,1.84,INF754K01PZ7,150900
Edelweiss Nifty Midcap150 Momentum 50 Index Reg,equity,Mid Cap,Persistent Systems,Technology,39.58,1.79,INF754K01PZ7,150900
Edelweiss Nifty Midcap150 Momentum 50 Index Reg,equity,Mid Cap,Indus Towers,Technology,14.16,1.78,INF754K01PZ7,150900
Franklin India Mid Cap Reg,equity,Mid Cap,The Federal Bank,Financial,18.6,2.44,INF090I01726,100472
Franklin India Mid Cap Reg,equity,Mid Cap,Biocon,Healthcare,180.15,2.18,INF090I01726,100472
Franklin India Mid Cap Reg,equity,Mid Cap,IDFC First Bank,Financial,43.03,2.15,INF090I01726,100472
Franklin India Mid Cap Reg,equity,Mid Cap,Tube Investments,Consumer Discretionary,90.49,2.15,INF090I01726,100472
Franklin India Mid Cap Reg,equity,Mid Cap,Mphasis,Technology,23.55,2.14,INF090I01726,100472
Franklin India Mid Cap Reg,equity,Mid Cap,Balkrishna Ind,Consumer Discretionary,34.52,2.12,INF090I01726,100472
Franklin India Mid Cap Reg,equity,Mid Cap,Mankind Pharma,Healthcare,54.65,2,INF090I01726,100472
Franklin India Mid Cap Reg,equity,Mid Cap,Hindustan Aero,Industrials,32.49,1.97,INF090I01726,100472
Franklin India Mid Cap Reg,equity,Mid Cap,ICICI Lombard,Financial,35.07,1.9,INF090I01726,100472
Franklin India Mid Cap Reg,equity,Mid Cap,Mahin & Mahin Fin,Financial,16.27,1.84,INF090I01726,100472
Franklin India Mid Cap Reg,equity,Mid Cap,Ipca Laboratories,Healthcare,39.59,1.84,INF090I01726,100472
Franklin India Mid Cap Reg,equity,Mid Cap,Prestige Estates,Real Estate,60.09,1.83,INF090I01726,100472
