Fund Name,Category,Subcategory,ISIN,Scheme Code,Plan,1Y Return (%),3Y Return (%),5Y Return (%),Benchmark Name,Benchmark 1Y (%),Benchmark 3Y (%),Benchmark 5Y (%),Alpha,Beta,Sharpe Ratio,Std Dev,Mean Return (%),YTM (%),Modified Duration (yrs),Avg Credit Rating,Avg Maturity (yrs),Top Holdings Count,Fund URL,Alpha Score (12),Sharpe Score (12),Std Dev Score (6),Beta Score (6),Sortino Score (4),Total Score (40),Risk Label
Samco Active Momentum Reg,solution-oriented,Equity: Thematic (Broad),INF0K1H01073,151752,Regular,-0.28,,,BSE 500 TRI,-1.52,,,,,,,,,,,,25,https://www.valueresearchonline.com/funds/43514/,N/A,N/A,N/A,N/A,N/A,,Insufficient Data
Samco Special Opportunities Reg,solution-oriented,Equity: Thematic (Broad),INF0K1H01172,152587,Regular,-0.81,,,BSE 500 TRI,-1.52,,,,,,,,,,,,25,https://www.valueresearchonline.com/funds/44279/,N/A,N/A,N/A,N/A,N/A,,Insufficient Data
SBI Comma Reg,solution-oriented,Equity: Thematic (Broad),INF200K01339,103145,Regular,8.54,17.89,11.92,BSE 500 TRI,-1.52,12.67,12.33,5.26,0.98,0.74,16.73,18.12,,,,,25,https://www.valueresearchonline.com/funds/2812/,12,4,3,3,N/A,22,Moderate Risk
SBI Equity Minimum Variance Reg,solution-oriented,Equity: Thematic (Broad),INF200KA1A48,146644,Regular,-0.87,9.17,10.31,BSE 500 TRI,-1.52,12.67,12.33,-2.61,0.88,0.26,14.5,9.57,,,,,25,https://www.valueresearchonline.com/funds/39362/,2,2,3,4,N/A,11,High Risk
SBI Quality Reg,solution-oriented,Equity: Thematic (Broad),INF200KB1AD3,154175,Regular,,,,BSE 500 TRI,,,,,,,,,,,,,25,https://www.valueresearchonline.com/funds/45791/,N/A,N/A,N/A,N/A,N/A,,Insufficient Data
Shriram Multi Sector Rotation Reg,solution-oriented,Equity: Thematic (Broad),INF680P01463,153077,Regular,-1.33,,,BSE 500 TRI,-1.52,,,,,,,,,,,,25,https://www.valueresearchonline.com/funds/44668/,N/A,N/A,N/A,N/A,N/A,,Insufficient Data
Sundaram Multi-Factor Reg,solution-oriented,Equity: Thematic (Broad),INF903JA1LY0,153667,Regular,,,,BSE 500 TRI,,,,,,,,,,,,,25,https://www.valueresearchonline.com/funds/45283/,N/A,N/A,N/A,N/A,N/A,,Insufficient Data
Sundaram Services Reg,solution-oriented,Equity: Thematic (Broad),INF903JA1EX7,144838,Regular,-1.13,14.66,14.94,BSE 500 TRI,-1.52,12.67,12.33,2.11,0.92,0.58,15,14.54,,,,,25,https://www.valueresearchonline.com/funds/37575/,8,2,3,4,N/A,17,Moderately High Risk
Tata BSE Select Business Groups Index Reg,solution-oriented,Equity: Thematic (Broad),INF277KA1CX6,153134,Regular,-0.77,,,BSE 500 TRI,-1.52,,,,,,,,,,,,25,https://www.valueresearchonline.com/funds/44790/,N/A,N/A,N/A,N/A,N/A,,Insufficient Data
Tata Ethical Reg,solution-oriented,Equity: Thematic (Broad),INF277K01956,100415,Regular,-9.6,4.48,6.72,BSE 500 TRI,-1.52,12.67,12.33,-6.59,0.88,-0.01,14.52,5.59,,,,,25,https://www.valueresearchonline.com/funds/213/,1,1,3,4,N/A,9,High Risk
Tata Housing Opportunities Reg,solution-oriented,Equity: Thematic (Broad),INF277KA1521,150537,Regular,-3.15,9.34,,BSE 500 TRI,-1.52,12.67,,-3.71,1.16,0.25,18.84,10.42,,,,,25,https://www.valueresearchonline.com/funds/42445/,2,2,2,1,N/A,7,High Risk
Tata Nifty Capital Markets Index Fund Reg,solution-oriented,Equity: Thematic (Broad),INF277KA1CL1,152954,Regular,16.79,,,BSE 500 TRI,-1.52,,,,,,,,,,,,17,https://www.valueresearchonline.com/funds/44636/,N/A,N/A,N/A,N/A,N/A,,Insufficient Data
Tata Nifty India Tourism Index Reg,solution-oriented,Equity: Thematic (Broad),INF277KA1BZ3,152746,Regular,-14.09,,,BSE 500 TRI,-1.52,,,,,,,,,,,,15,https://www.valueresearchonline.com/funds/44424/,N/A,N/A,N/A,N/A,N/A,,Insufficient Data
Tata Nifty Realty Index Reg,solution-oriented,Equity: Thematic (Broad),INF277KA1AL5,152573,Regular,-13.35,,,BSE 500 TRI,-1.52,,,,,,,,,,,,10,https://www.valueresearchonline.com/funds/44259/,N/A,N/A,N/A,N/A,N/A,,Insufficient Data
Taurus Ethical Reg,solution-oriented,Equity: Thematic (Broad),INF044D01864,111787,Regular,-5.42,11.26,9.13,BSE 500 TRI,-1.52,12.67,12.33,-0.62,0.94,0.4,15.53,11.98,,,,,25,https://www.valueresearchonline.com/funds/10244/,4,2,3,4,N/A,13,Moderately High Risk
The Wealth Company Ethical Reg,solution-oriented,Equity: Thematic (Broad),INF2F0001248,153897,Regular,,,,BSE 500 TRI,,,,,,,,,,,,,25,https://www.valueresearchonline.com/funds/45523/,N/A,N/A,N/A,N/A,N/A,,Insufficient Data
Union Active Momentum Reg,solution-oriented,Equity: Thematic (Broad),INF582M01KC8,153111,Regular,7.94,,,BSE 500 TRI,-1.52,,,,,,,,,,,,25,https://www.valueresearchonline.com/funds/44782/,N/A,N/A,N/A,N/A,N/A,,Insufficient Data
UTI BSE Housing Index Reg,solution-oriented,Equity: Thematic (Broad),INF789F1AYS9,151763,Regular,-6.99,10.76,,BSE 500 TRI,-1.52,12.67,,-2.46,1.16,0.3,19.39,11.7,,,,,25,https://www.valueresearchonline.com/funds/43520/,2,2,2,1,N/A,7,High Risk
WhiteOak Capital Quality Equity Reg,solution-oriented,Equity: Thematic (Broad),INF03VN01985,153190,Regular,-6.26,,,BSE 500 TRI,-1.52,,,,,,,,,,,,25,https://www.valueresearchonline.com/funds/44852/,N/A,N/A,N/A,N/A,N/A,,Insufficient Data
WhiteOak Capital Special Opportunities Reg,solution-oriented,Equity: Thematic (Broad),INF03VN01894,152643,Regular,6.72,,,BSE 500 TRI,-1.52,,,,,,,,,,,,25,https://www.valueresearchonline.com/funds/44332/,N/A,N/A,N/A,N/A,N/A,,Insufficient Data
ABSL Consumption Reg,solution-oriented,Equity: Thematic (Infra),INF209K01LV0,108273,Regular,-5.42,9.59,11.15,BSE 500 TRI,-1.52,12.67,12.33,-2.73,0.96,0.27,15.57,9.99,,,,,25,https://www.valueresearchonline.com/funds/2787/,2,2,3,3,N/A,10,High Risk
Axis Consumption Reg,solution-oriented,Equity: Thematic (Infra),INF846K010X6,152804,Regular,-3.27,,,BSE 500 TRI,-1.52,,,,,,,,,,,,25,https://www.valueresearchonline.com/funds/44464/,N/A,N/A,N/A,N/A,N/A,,Insufficient Data
Axis NIFTY India Consumption ETF,solution-oriented,Equity: Thematic (Infra),INF846K01TQ8,153397,Regular,-0.83,12.5,,BSE 500 TRI,-1.52,12.67,,-0.19,0.98,0.42,16.31,12.66,,,,,25,https://www.valueresearchonline.com/funds/41685/,4,2,3,3,N/A,12,Moderately High Risk
Bajaj Finserv Consumption Reg,solution-oriented,Equity: Thematic (Infra),INF0QA701979,153072,Regular,-4.38,,,BSE 500 TRI,-1.52,,,,,,,,,,,,25,https://www.valueresearchonline.com/funds/44687/,N/A,N/A,N/A,N/A,N/A,,Insufficient Data
Bank of India Consumption Reg,solution-oriented,Equity: Thematic (Infra),INF761K01GL1,153140,Regular,-0.83,,,BSE 500 TRI,-1.52,,,,,,,,,,,,25,https://www.valueresearchonline.com/funds/44806/,N/A,N/A,N/A,N/A,N/A,,Insufficient Data
Baroda BNP Paribas India Consumption Reg,solution-oriented,Equity: Thematic (Infra),INF251K01PQ3,150268,Regular,-4.34,9.73,11.29,BSE 500 TRI,-1.52,12.67,12.33,-2.17,0.92,0.29,15.5,10.26,,,,,25,https://www.valueresearchonline.com/funds/37337/,2,2,3,4,N/A,11,High Risk
Canara Robeco Consumer Trends Reg,solution-oriented,Equity: Thematic (Infra),INF760K01241,112152,Regular,-4.99,10.75,12.33,BSE 500 TRI,-1.52,12.67,12.33,-1.86,1,0.33,15.99,11.12,,,,,25,https://www.valueresearchonline.com/funds/10590/,4,2,3,3,N/A,12,Moderately High Risk
Edelweiss Consumption Reg,solution-oriented,Equity: Thematic (Infra),INF754K01UC6,153255,Regular,-1,,,BSE 500 TRI,-1.52,,,,,,,,,,,,25,https://www.valueresearchonline.com/funds/44880/,N/A,N/A,N/A,N/A,N/A,,Insufficient Data
Groww Nifty Non-Cyclical Consumer Index Reg,solution-oriented,Equity: Thematic (Infra),INF666M01IB5,152633,Regular,-6.11,,,BSE 500 TRI,-1.52,,,,,,,,,,,,25,https://www.valueresearchonline.com/funds/44323/,N/A,N/A,N/A,N/A,N/A,,Insufficient Data
HDFC Consumption Reg,solution-oriented,Equity: Thematic (Infra),INF0QA701979,153072,Regular,-3.52,,,BSE 500 TRI,-1.52,,,,,,,,,,,,25,https://www.valueresearchonline.com/funds/43557/,N/A,N/A,N/A,N/A,N/A,,Insufficient Data
HDFC Nifty India Consumption Index Reg,solution-oriented,Equity: Thematic (Infra),INF179KC1JZ3,154180,Regular,,,,BSE 500 TRI,,,,,,,,,,,,,25,https://www.valueresearchonline.com/funds/45799/,N/A,N/A,N/A,N/A,N/A,,Insufficient Data
HSBC Consumption Reg,solution-oriented,Equity: Thematic (Infra),INF336L01RC6,152027,Regular,0.2,,,BSE 500 TRI,-1.52,,,,,,,,,,,,25,https://www.valueresearchonline.com/funds/43708/,N/A,N/A,N/A,N/A,N/A,,Insufficient Data
ICICI Pru Bharat Consumption,solution-oriented,Equity: Thematic (Infra),INF846K010X6,152804,Regular,-1.27,11.99,14.17,BSE 500 TRI,-1.52,12.67,12.33,-0.44,0.93,0.41,15.34,12.08,,,,,25,https://www.valueresearchonline.com/funds/39670/,4,2,3,4,N/A,13,Moderately High Risk
ICICI Pru Nifty India Consumption ETF,solution-oriented,Equity: Thematic (Infra),INF761K01306,109254,Regular,-0.66,12.71,,BSE 500 TRI,-1.52,12.67,,-0.01,0.98,0.43,16.34,12.85,,,,,25,https://www.valueresearchonline.com/funds/41802/,4,2,3,3,N/A,12,Moderately High Risk
Invesco India Consumption Reg,solution-oriented,Equity: Thematic (Infra),INF205KA1BF2,153902,Regular,,,,BSE 500 TRI,,,,,,,,,,,,,25,https://www.valueresearchonline.com/funds/45527/,N/A,N/A,N/A,N/A,N/A,,Insufficient Data
ITI Bharat Consumption Reg,solution-oriented,Equity: Thematic (Infra),INF00XX01DD8,153263,Regular,0.38,,,BSE 500 TRI,-1.52,,,,,,,,,,,,25,https://www.valueresearchonline.com/funds/44920/,N/A,N/A,N/A,N/A,N/A,,Insufficient Data
Kotak Consumption Reg,solution-oriented,Equity: Thematic (Infra),INF174KA1PM5,152170,Regular,3.99,,,BSE 500 TRI,-1.52,,,,,,,,,,,,25,https://www.valueresearchonline.com/funds/43858/,N/A,N/A,N/A,N/A,N/A,,Insufficient Data
Kotak NIFTY India Consumption ETF,solution-oriented,Equity: Thematic (Infra),INF174KA1VN0,153519,Regular,-0.58,12.82,,BSE 500 TRI,-1.52,12.67,,0.09,0.98,0.44,16.33,12.95,,,,,25,https://www.valueresearchonline.com/funds/42398/,6,2,3,3,N/A,14,Moderately High Risk
LIC MF Consumption Reg,solution-oriented,Equity: Thematic (Infra),INF767K01SA6,153950,Regular,,,,BSE 500 TRI,,,,,,,,,,,,,25,https://www.valueresearchonline.com/funds/45566/,N/A,N/A,N/A,N/A,N/A,,Insufficient Data
Mahindra Manulife Consumption Reg,solution-oriented,Equity: Thematic (Infra),INF174V01630,145355,Regular,-3.48,9.58,10.65,BSE 500 TRI,-1.52,12.67,12.33,-2.58,0.94,0.27,15.66,10.03,,,,,25,https://www.valueresearchonline.com/funds/37845/,2,2,3,4,N/A,11,High Risk
Mirae Asset Great Consumer Reg,solution-oriented,Equity: Thematic (Infra),INF769K01135,114931,Regular,-1.31,10.93,13.21,BSE 500 TRI,-1.52,12.67,12.33,-1.71,1.01,0.33,16.93,11.37,,,,,25,https://www.valueresearchonline.com/funds/12342/,4,2,3,3,N/A,12,Moderately High Risk
Mirae Asset Nifty India New Age Consumption ETF,solution-oriented,Equity: Thematic (Infra),INF769K01NM8,153194,Regular,-1.99,,,BSE 500 TRI,-1.52,,,,,,,,,,,,25,https://www.valueresearchonline.com/funds/44832/,N/A,N/A,N/A,N/A,N/A,,Insufficient Data
Mirae Asset Nifty India New Age Consumption ETF FoF Reg,solution-oriented,Equity: Thematic (Infra),INF769K01NM8,153194,Regular,-2.58,,,BSE 500 TRI,-1.52,,,,,,,,,,,,1,https://www.valueresearchonline.com/funds/44833/,N/A,N/A,N/A,N/A,N/A,,Insufficient Data
Motilal Oswal Consumption Reg,solution-oriented,Equity: Thematic (Infra),INF247L01GD6,153916,Regular,,,,BSE 500 TRI,,,,,,,,,,,,,25,https://www.valueresearchonline.com/funds/45541/,N/A,N/A,N/A,N/A,N/A,,Insufficient Data
Motilal Oswal Nifty MidSmall India Consumption Index Reg,solution-oriented,Equity: Thematic (Infra),INF247L01DV5,153024,Regular,-7.65,,,BSE 500 TRI,-1.52,,,,,,,,,,,,25,https://www.valueresearchonline.com/funds/44679/,N/A,N/A,N/A,N/A,N/A,,Insufficient Data
Nippon India Consumption Reg,solution-oriented,Equity: Thematic (Infra),INF761K01462,111712,Regular,-5.16,11.05,13.8,BSE 500 TRI,-1.52,12.67,12.33,-1.53,0.97,0.33,16.32,11.26,,,,,25,https://www.valueresearchonline.com/funds/2474/,4,2,3,3,N/A,12,Moderately High Risk
Nippon India ETF Nifty India Consumption,solution-oriented,Equity: Thematic (Infra),INF204KC1EI9,153479,Regular,-0.76,12.59,13.59,BSE 500 TRI,-1.52,12.67,12.33,-0.12,0.98,0.42,16.32,12.74,,,,,25,https://www.valueresearchonline.com/funds/25700/,4,2,3,3,N/A,12,Moderately High Risk
Quant Consumption Reg,solution-oriented,Equity: Thematic (Infra),INF966L01DI7,152338,Regular,-1.24,,,BSE 500 TRI,-1.52,,,,,,,,,,,,12,https://www.valueresearchonline.com/funds/44051/,N/A,N/A,N/A,N/A,N/A,,Insufficient Data
SBI Consumption Opportunities Reg,solution-oriented,Equity: Thematic (Infra),INF200K01VR6,120576,Regular,-7.89,8.03,13.12,BSE 500 TRI,-1.52,12.67,12.33,-4.39,0.99,0.17,16.64,8.56,,,,,25,https://www.valueresearchonline.com/funds/630/,2,2,3,3,N/A,10,High Risk
SBI Nifty Consumption ETF,solution-oriented,Equity: Thematic (Infra),INF200KB1449,153015,Regular,-0.72,12.64,,BSE 500 TRI,-1.52,12.67,,-0.08,0.98,0.43,16.34,12.78,,,,,25,https://www.valueresearchonline.com/funds/41572/,4,2,3,3,N/A,12,Moderately High Risk
SBI Nifty India Consmpn Index Reg,solution-oriented,Equity: Thematic (Infra),INF200KB1415,153012,Regular,-1.37,,,BSE 500 TRI,-1.52,,,,,,,,,,,,25,https://www.valueresearchonline.com/funds/44670/,N/A,N/A,N/A,N/A,N/A,,Insufficient Data
Sundaram Consumption Reg,solution-oriented,Equity: Thematic (Infra),INF903J01561,102142,Regular,-6.96,10.12,11.31,BSE 500 TRI,-1.52,12.67,12.33,-2.1,0.94,0.29,16.35,10.5,,,,,25,https://www.valueresearchonline.com/funds/3268/,2,2,3,4,N/A,11,High Risk
Tata BSE Multicap Consmpn 50:30:20 Index Reg,solution-oriented,Equity: Thematic (Infra),INF277KA1EM5,154064,Regular,,,,BSE 500 TRI,,,,,,,,,,,,,25,https://www.valueresearchonline.com/funds/45703/,N/A,N/A,N/A,N/A,N/A,,Insufficient Data
Tata India Consumer Reg,solution-oriented,Equity: Thematic (Infra),INF277K010A2,135804,Regular,5.05,14.97,14.45,BSE 500 TRI,-1.52,12.67,12.33,2.16,0.97,0.54,16.9,14.98,,,,,25,https://www.valueresearchonline.com/funds/31358/,8,2,3,3,N/A,16,Moderately High Risk
Union Consumption Reg,solution-oriented,Equity: Thematic (Infra),INF582M01MD2,154022,Regular,,,,BSE 500 TRI,,,,,,,,,,,,,25,https://www.valueresearchonline.com/funds/45667/,N/A,N/A,N/A,N/A,N/A,,Insufficient Data
UTI India Consumer Reg,solution-oriented,Equity: Thematic (Infra),INF789F01CE6,106425,Regular,-1.67,10.19,10.18,BSE 500 TRI,-1.52,12.67,12.33,-2.23,0.98,0.29,16.4,10.62,,,,,25,https://www.valueresearchonline.com/funds/5437/,2,2,3,3,N/A,10,High Risk
WhiteOak Capital Consumption Opportunities Reg,solution-oriented,Equity: Thematic (Infra),INF03VN01AE1,154162,Regular,,,,BSE 500 TRI,,,,,,,,,,,,,25,https://www.valueresearchonline.com/funds/45779/,N/A,N/A,N/A,N/A,N/A,,Insufficient Data
ABSL ESG Integration Strategy Reg,solution-oriented,Equity: Thematic (ESG),INF209KB1U43,148635,Regular,-2.61,11.06,8.97,BSE 100 TRI,-3.49,10.62,11.27,0.55,0.99,0.38,14.87,11.47,,,,,25,https://www.valueresearchonline.com/funds/41219/,6,2,3,3,N/A,14,Moderately High Risk
Axis ESG Integration Strategy Reg,solution-oriented,Equity: Thematic (ESG),INF846K01W56,147929,Regular,-3.91,9.38,7.22,BSE 100 TRI,-3.49,10.62,11.27,-0.7,0.9,0.29,13.48,9.77,,,,,25,https://www.valueresearchonline.com/funds/40534/,4,2,4,4,N/A,14,Moderately High Risk
Baroda BNP Paribas ESG Best-in-class strategy Reg,solution-oriented,Equity: Thematic (ESG),INF251K01VM0,154194,Regular,,,,BSE 100 TRI,,,,,,,,,,,,,25,https://www.valueresearchonline.com/funds/45835/,N/A,N/A,N/A,N/A,N/A,,Insufficient Data
ICICI Pru ESG Exclusionary Strategy,solution-oriented,Equity: Thematic (ESG),INF109K01902,102330,Regular,-6.61,13.1,10.32,BSE 100 TRI,-3.49,10.62,11.27,2.44,0.97,0.51,14.66,13.24,,,,,25,https://www.valueresearchonline.com/funds/41125/,8,2,3,3,N/A,16,Moderately High Risk
Invesco India ESG Integration Strategy Reg,solution-oriented,Equity: Thematic (ESG),INF205KA1304,148753,Regular,-8.37,8.85,7.95,BSE 100 TRI,-3.49,10.62,11.27,-1.47,1,0.24,15.32,9.48,,,,,25,https://www.valueresearchonline.com/funds/41337/,4,2,3,3,N/A,12,Moderately High Risk
Kotak ESG Exclusionary Strategy Reg,solution-oriented,Equity: Thematic (ESG),INF174KA1FF0,148602,Regular,-3.64,9.75,7.79,BSE 100 TRI,-3.49,10.62,11.27,-0.55,0.94,0.31,13.8,10.1,,,,,25,https://www.valueresearchonline.com/funds/41200/,4,2,4,4,N/A,14,Moderately High Risk
Mirae Asset Nifty 100 ESG Sector Leaders ETF,solution-oriented,Equity: Thematic (ESG),INF769K01GQ3,148574,Regular,-5.15,9.89,9,BSE 100 TRI,-3.49,10.62,11.27,-0.58,0.96,0.32,13.84,10.17,,,,,25,https://www.valueresearchonline.com/funds/41157/,4,2,4,3,N/A,13,Moderately High Risk
Mirae Asset Nifty 100 ESG Sector Leaders FoF Reg,solution-oriented,Equity: Thematic (ESG),INF769K01GN0,148576,Regular,-5.53,9.32,8.41,BSE 100 TRI,-3.49,10.62,11.27,-1.16,0.96,0.27,13.85,9.58,,,,,1,https://www.valueresearchonline.com/funds/41158/,4,2,4,3,N/A,13,Moderately High Risk
Quant ESG Integration Strategy Reg,solution-oriented,Equity: Thematic (ESG),INF966L01AB8,148560,Regular,14.14,18.85,19.61,BSE 100 TRI,-3.49,10.62,11.27,7.29,1.19,0.65,20.73,19.24,,,,,12,https://www.valueresearchonline.com/funds/41163/,12,4,2,1,N/A,19,Moderate Risk
Quantum ESG Best In Class Strategy Reg,solution-oriented,Equity: Thematic (ESG),INF082J01390,147371,Regular,-7.6,7.86,7.62,BSE 100 TRI,-3.49,10.62,11.27,-2.47,1.02,0.18,15.18,8.58,,,,,25,https://www.valueresearchonline.com/funds/40009/,2,2,3,3,N/A,10,High Risk
SBI ESG Exclusionary Strategy Reg,solution-oriented,Equity: Thematic (ESG),INF200K01214,104523,Regular,-2.09,9.97,10,BSE 100 TRI,-3.49,10.62,11.27,-0.47,0.98,0.32,14.48,10.41,,,,,25,https://www.valueresearchonline.com/funds/190/,4,2,3,3,N/A,12,Moderately High Risk
WhiteOak Capital ESG Best-In-Class Strategy Reg,solution-oriented,Equity: Thematic (ESG),INF03VN01969,152963,Regular,-7.27,,,BSE 100 TRI,-3.49,,,,,,,,,,,,25,https://www.valueresearchonline.com/funds/44644/,N/A,N/A,N/A,N/A,N/A,,Insufficient Data
ABSL CRISIL 10 Year Gilt ETF,solution-oriented,Debt: Others (Structured/Credit),INF846K01AX8,116471,Regular,2.83,,,Debt: Gilt with 10 year Constant Duration,3.2,,,,,,,,7.07,6.97,GOI/Cash,9.05,1,https://www.valueresearchonline.com/funds/44486/,N/A,N/A,N/A,N/A,N/A,,Insufficient Data
Bandhan Gilt Fund with 10 year Constant Duration Reg,solution-oriented,Debt: Others (Structured/Credit),INF194K01FA0,108753,Regular,4.89,7.78,6.07,Debt: Gilt with 10 year Constant Duration,3.2,7.1,5.61,,,0.57,3.15,7.58,7.6,7.58,GOI/Cash,32.16,5,https://www.valueresearchonline.com/funds/1243/,N/A,2,6,N/A,N/A,8,Moderately High Risk
DSP 10Y G-Sec Reg,solution-oriented,Debt: Others (Structured/Credit),INF740K012I0,131297,Regular,2.41,6.58,4.75,Debt: Gilt with 10 year Constant Duration,3.2,7.1,5.61,,,0.24,2.76,6.48,7.11,6.97,GOI/Cash,9.27,1,https://www.valueresearchonline.com/funds/28171/,N/A,2,6,N/A,N/A,8,Moderately High Risk
ICICI Pru Constant Maturity Gilt,solution-oriented,Debt: Others (Structured/Credit),INF846K01AX8,116471,Regular,4.43,7.57,6.21,Debt: Gilt with 10 year Constant Duration,3.2,7.1,5.61,,,0.55,2.94,7.41,7.18,6.97,GOI/Cash,7.41,8,https://www.valueresearchonline.com/funds/27952/,N/A,2,6,N/A,N/A,8,Moderately High Risk
ICICI Pru Nifty 10 yr Benchmark G-Sec ETF,solution-oriented,Debt: Others (Structured/Credit),INF740K012I0,131297,Regular,2.48,6.91,,Debt: Gilt with 10 year Constant Duration,3.2,7.1,,,,0.35,2.83,6.79,7.09,6.97,GOI/Cash,9.89,1,https://www.valueresearchonline.com/funds/42946/,N/A,2,6,N/A,N/A,8,Moderately High Risk
